Time [s],Packet,Type,Identifier,Control,Data,CRC,ACK
11.409007208333334,305,DATA,0x555,0x2,0xC4 0x23,0x4421,ACK
11.426985041666667,306,DATA,0x575,0x1,0xC6,0x1BD4,ACK
11.446985583333333,307,DATA,0x5D5,0x1,0xC6,0x17E8,NAK
11.467267250000001,308,REMOTE,0x300,0x6,,0x0842,ACK
11.486986666666667,309,REMOTE,0x1EA8718B,0xA,,0x0C46,ACK
11.507268333333334,310,DATA,0x1C306108,0x1,0x08,0x2108,NAK
11.526991625000001,311,DATA,0x5D5,0x1,0xC6,0x13D4,ACK
11.627267625000000,312,DATA,0x1C306108,0x1,0x08,0x2108,NAK
11.646986999999999,313,REMOTE,0x05F8718B,0xA,,0x0C46,ACK
11.667272583333334,314,REMOTE,0x300,0x6,,0x0842,ACK
11.687011500000001,315,DATA,0x575,0x1,0xC6,0x11D4,ACK
11.708987875000000,316,DATA,0x515,0xD,0xC4 0x23 0x88 0x62 0x30 0x86 0x10 0x84,0x10E7,NAK
11.726989166666666,317,REMOTE,0x1EA87188,0x5,,0x0623,ACK
11.746989666666666,318,REMOTE,0x05F8718C,0x5,,0x0623,ACK
11.766990208333333,319,DATA,0x575,0x1,0xC6,0x15D4,ACK
11.808994458333334,320,DATA,0x595,0xE,0xC4 0x23 0x88 0x72 0x93 0xDF 0x67 0xD2,0x6AB0,ACK
11.810056583333333,321,REMOTE,0x165CA72B,0x5,,0x0421,ACK
11.810923458333333,322,DATA,0x4A4,0x8,0xC5 0xB1 0x0C 0x4F 0x10 0xB6 0x3F,,
11.829014500000000,323,DATA,0x16D,0x3,0xC4 0x23 0x88,0x31B8,NAK
11.848991625000000,324,DATA,0x5D5,0x2,0xC4 0x23,0x4421,ACK
11.866992874999999,325,DATA,0x575,0x1,0xC6,0x19D4,ACK
11.868992166666667,326,DATA,0x1F2A718B,0x1,0x0C,0x2B08,NAK
11.870874291666667,327,REMOTE,0x252,0xC,,0x210B,NAK
11.886993416666666,328,DATA,0x5D5,0x1,0xC6,0x11D4,ACK
12.046993791666667,329,REMOTE,0x1EA87189,0x5,,0x0623,ACK
12.066994333333334,330,REMOTE,0x1EA8718D,0x5,,0x0623,ACK
12.107022708333334,331,DATA,0x575,0x1,0xC6,,
12.126995916666667,332,DATA,0x5D5,0x1,0xC6,0x17E8,NAK
12.147277583333333,333,REMOTE,0x700,0x6,,0x0842,ACK
12.166997000000000,334,REMOTE,0x1EA87189,0x5,,0x0623,ACK
12.186997500000000,335,REMOTE,0x05F8718D,0x5,,0x0623,ACK
12.206998041666667,336,DATA,0x575,0x1,0xC6,0x13D4,ACK
12.227002499999999,337,REMOTE,0x1EA8718D,0x5,,0x0623,ACK
12.247022541666666,338,DATA,0x555,0x1,0xC6,0x17E8,NAK
12.267280791666666,339,DATA,0x1C306108,0x1,0x08,0x2108,NAK
12.287000166666667,340,REMOTE,0x05F8718B,0xA,,0x0C46,ACK
12.288999458333333,341,DATA,0x17EB318A,0x7,0x0C 0x66 0x10 0xC2 0x10 0x84 0x21,0x0421,ACK
12.307000708333334,342,DATA,0x575,0x1,0xC6,,
12.326997333333333,343,DATA,0x05F87188,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
12.346997875000000,344,DATA,0x555,0x1,0xC6,0x1894,ACK
12.408998750000000,345,DATA,0x555,0x2,0xC4 0x33,0x4421,ACK
12.427000000000000,346,DATA,0x05F8718E,0x5,0x0C 0x46 0x10 0x84 0x21,,
12.467001083333333,347,DATA,0x5D5,0x1,0xC6,0x1C94,ACK
12.487001625000000,348,DATA,0x1FA87188,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
12.489000875000000,349,DATA,0x05FB318A,0x7,0x0C 0x66 0x10 0xC2 0x10 0x84 0x21,0x0421,ACK
12.647009791666667,350,DATA,0x5D5,0x1,0xC6,0x1294,ACK
12.709006750000000,351,DATA,0x515,0xD,0xC4 0x33 0x88 0x62 0x30 0x86 0x10 0x84,0x109C,NAK
12.727008000000000,352,REMOTE,0x07C,0x7,,0x0C5A,NAK
12.747008541666666,353,DATA,0x575,0x1,0xC6,0x1E94,ACK
12.767009083333333,354,DATA,0x555,0x1,0xC6,0x1694,ACK
12.809032875000000,355,REMOTE,0x1EABB10C,0x1,,0x0729,ACK
12.810094958333334,356,REMOTE,0x1C5CBE57,0xA,,0x0842,ACK
12.810954041666667,357,DATA,0x652,0xC,0x63 0xD8 0x86 0x27 0x88 0x66 0xDF,,
12.847007333333334,358,DATA,0x1EA87189,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
12.849006583333333,359,DATA,0x555,0x2,0xC4 0x33,0x4421,ACK
12.887008375000001,360,DATA,0x575,0x1,0xC6,0x1694,ACK
12.907008916666667,361,DATA,0x5D5,0x1,0xC6,0x1E94,ACK
12.927013375000000,362,DATA,0x1EA8718B,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
12.947033416666667,363,DATA,0x5D5,0x1,0xC6,0x1E94,ACK
12.967010500000001,364,DATA,0x05F87188,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
12.987011041666667,365,DATA,0x575,0x1,0xC6,0x1894,ACK
13.027012125000001,366,DATA,0x1FA8718C,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
13.047012666666667,367,DATA,0x1EA8718A,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
13.067017083333333,368,DATA,0x575,0x1,0xC6,0x1C94,ACK
13.087037166666667,369,DATA,0x1EA8718A,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
13.089036416666668,370,DATA,0x575,0xC,0xC6 0x29 0x38 0x63 0x30 0x86 0x10 0x84,0x1084,ACK
13.187012500000000,371,DATA,0x1EA8718C,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
13.347020666666667,372,DATA,0x1EA8718D,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
13.367040708333333,373,DATA,0x555,0x1,0xC6,0x1694,ACK
13.409017625000001,374,DATA,0x5D5,0x2,0xC4 0x23,0x4421,ACK
13.427018875000000,375,DATA,0x575,0x1,0xC6,0x1E94,ACK
13.447019416666667,376,DATA,0x555,0x1,0xC6,0x1294,ACK
13.467019958333333,377,DATA,0x5D5,0x1,0xC6,0x1A94,ACK
13.487024375000001,378,DATA,0x05F87189,0x5,0x0C 0x46 0x10 0x84 0x21,0x0421,ACK
13.489023666666666,379,DATA,0x17EB3189,0x7,0x0C 0x66 0x10 0xC2 0x10 0x84 0x21,0x0421,ACK
13.547022083333333,380,DATA,0x555,0x1,0xC6,0x1E94,ACK
13.709021708333333,381,DATA,0x115,0xD,0xC4 0x23 0x88 0x62 0x30 0x86 0x10 0x84,0x10B7,NAK
13.727023000000001,382,REMOTE,0x1EA8718A,0x5,,0x0623,ACK
13.767027958333333,383,DATA,0x5D5,0x1,0xC6,0x1194,ACK
13.787051916666666,384,DATA,0x555,0x1,0xC6,0x1994,ACK
13.809024375000000,385,DATA,0x11D,0xE,0xC4 0x23 0x88 0x72 0x93 0x9F 0x67 0xD2,0x6AB0,ACK
13.810086500000001,386,REMOTE,0x045CA72B,0x5,,0x0421,ACK
13.829024916666667,387,DATA,0x565,0x3,0xC4 0x23 0x88,0x31B8,NAK
13.847026208333334,388,REMOTE,0x1EA8718A,0x5,,0x0623,ACK
13.849025458333333,389,DATA,0x5D5,0x2,0xC4 0x23,0x4421,ACK
13.867026708333333,390,REMOTE,0x15F8718E,0x5,,0x0623,ACK
13.927051750000000,391,DATA,0x5D5,0x1,0xC6,0x1394,ACK
13.947028875000001,392,REMOTE,0x1EA8718D,0x5,,0x0623,ACK
13.967029374999999,393,REMOTE,0x15F87189,0x5,,0x0623,ACK
13.987029916666666,394,DATA,0x555,0x1,0xC6,0x1B94,ACK
14.047035416666667,395,DATA,0x575,0x1,0xC6,0x1794,ACK
14.287034041666667,396,REMOTE,0x1EA87188,0x5,,0x0623,ACK
14.307034541666667,397,REMOTE,0x05F8718C,0x5,,0x0623,ACK
14.327038999999999,398,REMOTE,0x1FA8718A,0x5,,0x0623,ACK
14.347059041666666,399,DATA,0x575,0x1,0xC6,0x1D94,ACK
14.367036166666667,400,REMOTE,0x1EA8718A,0x5,,0x0623,ACK
14.369035416666666,401,DATA,0x525,0x5,0xC4 0x39 0x68 0x62 0x5C,0x6FBF,
14.409032583333333,402,DATA,0x555,0x2,0xC4 0x33,0x4421,ACK
14.427033833333333,403,REMOTE,0x05F8718C,0x5,,0x0623,ACK
14.467042749999999,404,REMOTE,0x1EA8718C,0x5,,0x0623,ACK
14.587038124999999,405,REMOTE,0x1FA8718D,0x5,,0x0623,ACK
14.607042541666667,406,REMOTE,0x05F87189,0x5,,0x0623,ACK
14.627066541666666,407,REMOTE,0x1EA8718D,0x5,,0x0623,ACK
14.647039708333333,408,REMOTE,0x15F8718B,0x5,,0x0623,ACK
14.667040249999999,409,DATA,0x555,0x1,0xC6,0x1F28,NAK
14.687040791666666,410,DATA,0x5D5,0x1,0xC6,0x1794,ACK
14.709040583333334,411,REMOTE,0x55A,0xE,,0x710C,NAK
14.727041874999999,412,REMOTE,0x1EA87189,0x5,,0x0623,ACK
14.747046291666667,413,DATA,0x555,0x1,0xC6,0x1B94,ACK
14.767066333333334,414,REMOTE,0x05F87189,0x5,,0x0623,ACK
14.787043458333333,415,DATA,0x5D5,0x1,0xC6,0x1B94,ACK
14.809043250000000,416,DATA,0x115,0xE,0xC4 0x33 0x88 0x72 0x93 0x9F 0x67 0xD2,0x6AB0,ACK
14.810105374999999,417,REMOTE,0x065CA72B,0x5,,0x0421,ACK
14.829039874999999,418,DATA,0x16D,0x3,0xC4 0x33 0x88,0x31B8,NAK
14.847041166666667,419,REMOTE,0x1EA8718B,0x5,,0x0623,ACK
14.849048249999999,420,REMOTE,0x1EA8B10C,0x1,,0x0437,ACK
14.867041708333334,421,REMOTE,0x1EA8718F,0xA,,0x0C46,ACK
14.869040958333333,422,DATA,0x5E5,0x9,0xC6 0x3D 0x88 0x62 0xB0 0x86 0x10 0x84,,
